token,count,percent,tags,tag_percentages
စူပါပါဝါ,1,0.00%,NUT:1,NUT:100.00%
စူပါပါဝါမှိုင်း,1,0.00%,FUNG:1,FUNG:100.00%
စူပါဖော့စဖိတ်,1,0.00%,FERT:1,FERT:100.00%
စူပါဘိုကာရှီ,1,0.00%,FERT:1,FERT:100.00%
စူပါမော့,1,0.00%,FUNG:1,FUNG:100.00%
စောင်းဖြတ်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
စောင်းလျား,1,0.00%,CROP:1,CROP:100.00%
စောစောစိုက်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
စေးမြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
စံပယ်ပင်,1,0.00%,CROP:1,CROP:100.00%
စံပယ်ပန်း,1,0.00%,CROP:1,CROP:100.00%
စံပယ်ပန်းပင်,1,0.00%,CROP:1,CROP:100.00%
စွတ်စိုထိုင်းမှိုင်း,1,0.00%,WEATHER:1,WEATHER:100.00%
စွတ်စိုထိုင်းမှိုင်းသောရာသီဥတု,1,0.00%,WEATHER:1,WEATHER:100.00%
စွတ်စိုအေးမြစိုထိုင်း,1,0.00%,WEATHER:1,WEATHER:100.00%
စွန်တာပဲ,1,0.00%,CROP:1,CROP:100.00%
ဆက်တိုက်နေပူလှန်းထားခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆင်သုခ,1,0.00%,VAR:1,VAR:100.00%
ဆင်းနွယ်ရင်,1,0.00%,VAR:1,VAR:100.00%
ဆင်းရတနာ၃,1,0.00%,VAR:1,VAR:100.00%
ဆင်းရွှေကြာ-၃,1,0.00%,VAR:1,VAR:100.00%
ဆင်းရွှေဝါ,1,0.00%,VAR:1,VAR:100.00%
ဆင်းသီဟ,1,0.00%,PER:1,PER:100.00%
ဆင်းသွယ်လတ်,1,0.00%,VAR:1,VAR:100.00%
ဆင်းဧကရီ-၃,1,0.00%,VAR:1,VAR:100.00%
ဆန်ကော,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆန်းနီ,1,0.00%,VAR:1,VAR:100.00%
ဆန်းမား,1,0.00%,VAR:1,VAR:100.00%
ဆန်းမားဖြူ,1,0.00%,VAR:1,VAR:100.00%
ဆန်းမားဝါ,1,0.00%,VAR:1,VAR:100.00%
ဆန်းမားအဖြူ,1,0.00%,VAR:1,VAR:100.00%
ဆန်းမားအဝါ,1,0.00%,VAR:1,VAR:100.00%
ဆပ်တိုးရီးယားရွက်ပြောက်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ဆပ်ပြာကျင်းမြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
ဆမ်ဘုရှ်,1,0.00%,PESTI:1,PESTI:100.00%
ဆယ်ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
ဆယ်ရက်ခြား,1,0.00%,PERIOD:1,PERIOD:100.00%
ဆယ့်နှစ်ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
ဆရာအပင်ခြေ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
ဆလက်ပလပ်စ်,1,0.00%,HERB:1,HERB:100.00%
ဆလပ်ပင်,1,0.00%,CROP:1,CROP:100.00%
ဆလဖာ,1,0.00%,FUNG:1,FUNG:100.00%
ဆာကိုစပိုးရား,1,0.00%,DIS:1,DIS:100.00%
ဆာရှိမိဟင်းလျာ,1,0.00%,FOOD:1,FOOD:100.00%
ဆာလဖာ-80,1,0.00%,NUT:1,NUT:100.00%
ဆာလဖိတ်,1,0.00%,NUT:1,NUT:100.00%
ဆာလ်ဖိတ်,1,0.00%,NUT:1,NUT:100.00%
ဆားငန်ခံ-၂,1,0.00%,VAR:1,VAR:100.00%
ဆားငန်ခံ-၃,1,0.00%,VAR:1,VAR:100.00%
ဆားငန်ခံ-၄,1,0.00%,VAR:1,VAR:100.00%
ဆားငန်ဓာတ်,1,0.00%,ABIOD:1,ABIOD:100.00%
ဆားငံဒဏ်,1,0.00%,ABIOD:1,ABIOD:100.00%
ဆားတောင်,1,0.00%,LOC:1,LOC:100.00%
ဆားလင်းကြီး,1,0.00%,LOC:1,LOC:100.00%
ဆိတ်ချေး,1,0.00%,FERT:1,FERT:100.00%
ဆိုက်တိုကိုင်နင်,1,0.00%,NUT:1,NUT:100.00%
ဆိုင်ကလုံး,1,0.00%,PESTI:1,PESTI:100.00%
ဆိုင်ပမာသရင်,1,0.00%,PESTI:1,PESTI:100.00%
ဆိုင်မောက်,1,0.00%,FUNG:1,FUNG:100.00%
ဆိုင်လာပိုးသတ်ဆေး,1,0.00%,PESTI:1,PESTI:100.00%
ဆိုင်ဟာလိုဖော့ဘျူတိုင်း,1,0.00%,HERB:1,HERB:100.00%
ဆိုင်းတွဲဆေးရည်ပြင်း,1,0.00%,PESTI:1,PESTI:100.00%
ဆိုင်းလစ်,1,0.00%,PEST:1,PEST:100.00%
ဆိုလ,1,0.00%,TIME:1,TIME:100.00%
ဆိုလာအင်နာဂျီဖြင့်အပူပေးခြင်း,1,0.00%,METHOD:1,METHOD:100.00%
ဆိုလူဖိဒ်,1,0.00%,FERT:1,FERT:100.00%
ဆီစွန်င်းရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ဆီစွန်းရိုးမဲ,1,0.00%,DIS:1,DIS:100.00%
ဆီဗင်,1,0.00%,PESTI:1,PESTI:100.00%
ဆီမစ်,1,0.00%,ORG:1,ORG:100.00%
ဆီရာစန်,1,0.00%,FUNG:1,FUNG:100.00%
ဆီးနှင်းဒဏ်,1,0.00%,ABIOD:1,ABIOD:100.00%
ဆီးနှင်းဒါဏ်,1,0.00%,ABIOD:1,ABIOD:100.00%
ဆီးသီးထိုးယင်,1,0.00%,PEST:1,PEST:100.00%
ဆူဒိုမိုးနပ်စ်ဖလော်ရပ်ဆင့်,1,0.00%,FUNG:1,FUNG:100.00%
ဆူပုတ်,1,0.00%,CROP:1,CROP:100.00%
ဆူးပုပ်နဲ့,1,0.00%,CROP:1,CROP:100.00%
ဆူးပုပ်ပင်,1,0.00%,CROP:1,CROP:100.00%
ဆောင်းမြေပဲ,1,0.00%,VAR:1,VAR:100.00%
ဆောင်းရာသီအကုန်,1,0.00%,TIME:1,TIME:100.00%
ဆောင်းဦးပေါက်,1,0.00%,SEASON:1,SEASON:100.00%
ဆေးစိမ်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆေးတစ်မျိုးမျိုးကိုအပင်ခြေ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
ဆေးတစ်မျိုးမျိုးကို၇ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
ဆေးဖိစီးမှုဒဏ်,1,0.00%,ABIOD:1,ABIOD:100.00%
ဆေးဖျန်းခေါင်း,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆေးဖျန်းစက်,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆေးဖျန်းတစ်ပုံး,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆေးဖျန်းပက်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆေးဖျန်းသူ,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆေးဖြန်းပုန်း,1,0.00%,EQUIP:1,EQUIP:100.00%
ဆေးများပက်ဖျန်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆေးရည်စိမ်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆေးရွက်ကြီးဆေး,1,0.00%,PESTI:1,PESTI:100.00%
ဆေးရွက်ကြီးပိုးသတ်ဆေးရည်,1,0.00%,PESTI:1,PESTI:100.00%
ဆေးရွက်ကြီးအရည်,1,0.00%,PESTI:1,PESTI:100.00%
ဆံမြိတ်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
ဆွပေး,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဆွေး,1,0.00%,SYM:1,SYM:100.00%
ဆွဲဆန့်ဆေး,1,0.00%,NUT:1,NUT:100.00%
ဆွဲနုတ်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဇကာကွက်,1,0.00%,SYM:1,SYM:100.00%
ဇကာစိမ်း,1,0.00%,EQUIP:1,EQUIP:100.00%
ဇင့်ဆာလဖိတ်,1,0.00%,NUT:1,NUT:100.00%
ဇင့်,1,0.00%,NUT:1,NUT:100.00%
ဇလုပ်-၁,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်-၂,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်-၃,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်-၄,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်ဂျုံ,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်ဖြူ-၁,1,0.00%,VAR:1,VAR:100.00%
ဇလုပ်ဖြူ-၄,1,0.00%,VAR:1,VAR:100.00%
ဇီဇဝါ,1,0.00%,CROP:1,CROP:100.00%
ဇီယာစေ့ပင်,1,0.00%,CROP:1,CROP:100.00%
ဇီလီယန်ကွန်ပေါင်း,1,0.00%,FERT:1,FERT:100.00%
ဇီလီယန်ကွန်ပေါင်းမြေသြဇာ,1,0.00%,FERT:1,FERT:100.00%
ဇီဝစူပါ,1,0.00%,FERT:1,FERT:100.00%
ဇီဝပစ္စည်း,1,0.00%,NUT:1,NUT:100.00%
ဇီဝမြေသြဇာ,1,0.00%,FERT:1,FERT:100.00%
ဇီးချိုင့်ရွာ,1,0.00%,LOC:1,LOC:100.00%
ဇီးနက်,1,0.00%,FUNG:1,FUNG:100.00%
ဇီးဝမီးစုံး,1,0.00%,FERT:1,FERT:100.00%
ဇီးသီး,1,0.00%,CROP:1,CROP:100.00%
ဇူးကီးနီ,1,0.00%,CROP:1,CROP:100.00%
ဇေယျာဝတီ,1,0.00%,LOC:1,LOC:100.00%
ဇော်ဝါ,1,0.00%,CROP:1,CROP:100.00%
ဈေးများသည်တင်း၁၀ဝလျှင်ကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
ညနေချိန်,1,0.00%,TIME:1,TIME:100.00%
ညနေစောင်း,1,0.00%,TIME:1,TIME:100.00%
ညနေစောစော,1,0.00%,TIME:1,TIME:100.00%
ညိုခြင်း,1,0.00%,SYM:1,SYM:100.00%
ညိုညိုအကွက်,1,0.00%,SYM:1,SYM:100.00%
ညိုမဲခြောက်,1,0.00%,SYM:1,SYM:100.00%
ညိုးပြီးသေ,1,0.00%,SYM:1,SYM:100.00%
ညိုးသေရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ညိုးသွား,1,0.00%,SYM:1,SYM:100.00%
ညိုးသွားတာ,1,0.00%,SYM:1,SYM:100.00%
ညောင်နှစ်ပင်,1,0.00%,LOC:1,LOC:100.00%
ညောင်ပင်သာ,1,0.00%,LOC:1,LOC:100.00%
ညွန့်ထိုးပိုးနှင့်သီးထိုးပိုး,1,0.00%,PEST:1,PEST:100.00%
ညှပ်ထုတ်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ညှိုးကျ,1,0.00%,SYM:1,SYM:100.00%
ညှိုးခြင်း,1,0.00%,SYM:1,SYM:100.00%
ညှိုးခြောက်နေတဲ့အရွက်,1,0.00%,SYM:1,SYM:100.00%
ညှိုးနွမ်း,1,0.00%,SYM:1,SYM:100.00%
ညှိုးနွမ်းမှု,1,0.00%,SYM:1,SYM:100.00%
ညှိုးရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ညှိုးသေ,1,0.00%,SYM:1,SYM:100.00%
ညှိုးသေရောဂါ,1,0.00%,DIS:1,DIS:100.00%
တကတ်,1,0.00%,FUNG:1,FUNG:100.00%
တကီလို,1,0.00%,QTY:1,QTY:100.00%
တကောင်းတောင်,1,0.00%,LOC:1,LOC:100.00%
တက်ကွက်,1,0.00%,WEED:1,WEED:100.00%
တက်ဆီယမ်မြေဩဇာ,1,0.00%,FERT:1,FERT:100.00%
တက်ဗျူကိုနာဇိုးလ်,1,0.00%,FUNG:1,FUNG:100.00%
တကြိမ်‌,1,0.00%,COUNT:1,COUNT:100.00%
တကြီမ်,1,0.00%,COUNT:1,COUNT:100.00%
တခါ,1,0.00%,COUNT:1,COUNT:100.00%
တချို့အပင်များသေ,1,0.00%,SYM:1,SYM:100.00%
တခြမ်းမဲပီးခြောက်,1,0.00%,SYM:1,SYM:100.00%
တဂါလံ,1,0.00%,QTY:1,QTY:100.00%
တင်းကျပ်စွာချည်နှောင်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တင်းဝက်,1,0.00%,QTY:1,QTY:100.00%
တင်း၄၀,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ကိုင်းကိုလေးပွင့်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ကီလို,1,0.00%,QTY:1,QTY:100.00%
တစ်ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
တစ်ကြိမ်ကျွေးပြီးပါပြီအခုပွင့်သီးတင်,1,0.00%,FERT:1,FERT:100.00%
တစ်ကြိမ်နှစ်ကြိမ်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ကြိမ်ဖျန်းပေးနိုင်ရင်လုံလောက်ပြီလားဘာတွေလိုအပ်ဦးမလဲ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ကြိမ်‌,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ကြောင်း,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ခင်း,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဂါလန်,1,0.00%,QTY:1,QTY:100.00%
တစ်စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
တစ်စိပ်,1,0.00%,QTY:1,QTY:100.00%
တစ်ဆယ်မီတာ,1,0.00%,DIST:1,DIST:100.00%
တစ်ဇွန်းခွဲ,1,0.00%,QTY:1,QTY:100.00%
တစ်ည,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်တင်းဈေး၁၂၀၀,1,0.00%,PRICE:1,PRICE:100.00%
တစ်တင်း၉သောင်းကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
တစ်တိုင်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်တောင်,1,0.00%,DIST:1,DIST:100.00%
တစ်ထုတ်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ထောင်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်နိုင်တစ်ပိုင်မျိုးစေ့ထုတ်လုပ်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တစ်နုစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်နေ့တစ်ခါ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်နေ့ပျမ်းမျှအထွက်နှုန်း၁ကီလိုဂရမ်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်နှစ်တစ်ကြိမ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်နှစ်တာ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်နှစ်အကြာ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ပင်ခြင်းပြုစု,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တစ်ပင်နှုန်း,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ပတ်စာ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ပတ်တစ်ကြိမ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ပတ်တစ်ခါ,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ပတ်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ပုန်း,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ပုံးကို4+4နှုန်း,1,0.00%,QTY:1,QTY:100.00%
တစ်ပွင့်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဖက်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဖူး,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဘူး,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ရက်နှစ်ကြိမ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ရာ့နှစ်ဆယ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်ရှူးသားကတွန့်,1,0.00%,SYM:1,SYM:100.00%
တစ်ရှူးသားများညှိုးခြောက်တွန့်လိမ်သွား,1,0.00%,SYM:1,SYM:100.00%
တစ်လတစ်ကြိမ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တစ်သောင်း,1,0.00%,COUNT:1,COUNT:100.00%
တစ်သျှူး,1,0.00%,VAR:1,VAR:100.00%
တစ်ဟက်တာတွင်၃-၁၀တန်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်အိပ်,1,0.00%,COUNT:1,COUNT:100.00%
တစ်အုံ,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဥချင်းစီ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
တစ်ဦး,1,0.00%,COUNT:1,COUNT:100.00%
တစ်ဧကကို50ကီလိုတစ်အိတ်,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကကို၃တင်း၄တင်း,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကစိုက်ပျိုး,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တစ်ဧကတင်း၅၀ကျော်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကတွင်အပင်ဦးရေတစ်သိန်း,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကပေါ်မှ၂.၉တန်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကမှာအစေ့၂၀-၃၅တင်း,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကလျှင်(၆)ပိဿာ,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကလျှင်(၈၀၀-၉၀၀)ပိဿာ,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကလျှင်ကြံတန်(၇)တန်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧကလျှင်ဂါလံ၂၀,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကလျှင်ဆယ်တန်မှဆယ့်နှစ်တန်ထိ,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကလျှင်နွားချေးတန်(၂၀)မှ(၃၀)ထိ,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကလျှင်မစိုက်ပျိုးခင်နှစ်ပတ်စော၍ဆယ့်နှစ်တန်မှဆယ့်သုံးတန်ထိ,1,0.00%,QTY:1,QTY:100.00%
တစ်ဧကလျှင်လေးတန်မှလေးတန်ခွဲအခြောက်ခံလျှင်ကျန်သောအသားတင်အထွက်နှုန်းမှာနှစ်တန်ပိုပိုထွက်ရှိသည်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧက၁၃၆၀ပင်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧက၁၅တင်း,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧက၄၄မှ၄၅တင်း,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧက၄၈ပင်,1,0.00%,YIELD:1,YIELD:100.00%
တစ်ဧက၆ပိဿာ,1,0.00%,QTY:1,QTY:100.00%
တဆင့်,1,0.00%,COUNT:1,COUNT:100.00%
တညင်းကြီး,1,0.00%,VAR:1,VAR:100.00%
တည်ထောင်စိုက်ပျိုး,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တည်သီးပင်ညိုးရောဂါ,1,0.00%,DIS:1,DIS:100.00%
တတောင်,1,0.00%,DIST:1,DIST:100.00%
တထုပ်,1,0.00%,COUNT:1,COUNT:100.00%
တန်ဂရိုဗိုင်းရပ်,1,0.00%,DIS:1,DIS:100.00%
တန်ငါးဆယ်,1,0.00%,QTY:1,QTY:100.00%
တန်ဆောင်မုန်း,1,0.00%,TIME:1,TIME:100.00%
တန်ပူရာ,1,0.00%,FOOD:1,FOOD:100.00%
တန်သုံးဆယ်,1,0.00%,QTY:1,QTY:100.00%
တန်းကြားစိုက်စနစ်,1,0.00%,METHOD:1,METHOD:100.00%
တန်းစိုက်စနစ်,1,0.00%,METHOD:1,METHOD:100.00%
တန်၂၀,1,0.00%,QTY:1,QTY:100.00%
တနှစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တပတ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တပါတ်,1,0.00%,PERIOD:1,PERIOD:100.00%
တပေပတ်လည်,1,0.00%,DIST:1,DIST:100.00%
တဗူး,1,0.00%,COUNT:1,COUNT:100.00%
တမန်း,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
တမန်းပူ,1,0.00%,DIS:1,DIS:100.00%
တမန်းပူလောင်,1,0.00%,DIS:1,DIS:100.00%
တမန်းပြုပြင်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တမန်းမွှေစက်,1,0.00%,EQUIP:1,EQUIP:100.00%
တမာကြိတ်ဖက်,1,0.00%,FERT:1,FERT:100.00%
တမာကြိတ်ဖတ်ရည်,1,0.00%,PESTI:1,PESTI:100.00%
တမာစေ့ဆီ,1,0.00%,PESTI:1,PESTI:100.00%
တမာဆေးဆီ,1,0.00%,PESTI:1,PESTI:100.00%
တမာဆေးရည်,1,0.00%,PESTI:1,PESTI:100.00%
တမာပိုးသတ်,1,0.00%,PESTI:1,PESTI:100.00%
တမာပိုးသတ်ဆး,1,0.00%,PESTI:1,PESTI:100.00%
တမာရွက်ပြုတ်ရည်,1,0.00%,PESTI:1,PESTI:100.00%
တရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
တရုတ်ကန်စွန်း,1,0.00%,VAR:1,VAR:100.00%
တရုတ်တောင်ပိုင်း,1,0.00%,LOC:1,LOC:100.00%
တရွင်း,1,0.00%,EQUIP:1,EQUIP:100.00%
တလင်းသို့သယ်ယူခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တလိုင်းခေါင်းမြက်,1,0.00%,WEED:1,WEED:100.00%
တလီ,1,0.00%,QTY:1,QTY:100.00%
တဝက်,1,0.00%,QTY:1,QTY:100.00%
တာပေါ်လင်,1,0.00%,EQUIP:1,EQUIP:100.00%
တာဖြစ်နိုင်ပါတယ်၊မှိုဆေးဖျန်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တာယာကုမ္ပဏီ,1,0.00%,ORG:1,ORG:100.00%
တိရစ္ဆာန်ချေး,1,0.00%,FERT:1,FERT:100.00%
တိရိစ္ဆာန်အညစ်အကြေး,1,0.00%,FERT:1,FERT:100.00%
တိုက်နှင့်မြောက်အမေရိက,1,0.00%,LOC:1,LOC:100.00%
တိုက်ရိုက်နေရောင်ခြည်မရ,1,0.00%,WEATHER:1,WEATHER:100.00%
တိုက်ရိုက်မျိုးစေ့ချစနစ်,1,0.00%,METHOD:1,METHOD:100.00%
တိုက်ရိုက်မျိုးစေ့ချစပါးခင်း,1,0.00%,LOC:1,LOC:100.00%
တိုရှည်စွန်း,1,0.00%,CROP_PART:1,CROP_PART:100.00%
တို့စရာ,1,0.00%,FOOD:1,FOOD:100.00%
တို့အတွက်သင့်တော်ပါတယ်၊လက်ဖက်အခြောက်ကိုကြိတ်ပြီးအပင်ခြေ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
တိုးရှည်စွန်း,1,0.00%,CROP_PART:1,CROP_PART:100.00%
တီကျစ်စာမြေဆွေး,1,0.00%,FERT:1,FERT:100.00%
တီစူပါဓာတ်မြေဩဇာ,1,0.00%,FERT:1,FERT:100.00%
တီးလက်စ်,1,0.00%,FUNG:1,FUNG:100.00%
တုံးလုံးစိုက်နည်း,1,0.00%,METHOD:1,METHOD:100.00%
တူ,1,0.00%,EQUIP:1,EQUIP:100.00%
တူးဆွနှုတ်ယူ,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တူးရွင်း,1,0.00%,EQUIP:1,EQUIP:100.00%
တေရွက်ဖျန်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
တောက်တဲ့ပြောက်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
တောက်တဲ့မီးရောဂါ,1,0.00%,DIS:1,DIS:100.00%
တောက်တဲ့မြီးရောဂါ,1,0.00%,DIS:1,DIS:100.00%
