token,count,percent,tags,tag_percentages
နိုင်ငံသည်လည်းဒေသလိုအပ်ချက်နှင့်ပြည်ပတင်ပို့မှုအတွက်အရေးကြီးသောအခန်းကဏ္ဍမှပါဝင်နေပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်ငံဟုယူဆကြသည်။,1,0.00%,O:1,O:100.00%
နိုင်ငံအနောက်ဘက်ဒေသရှိမိုးသစ်တောများဟုယူဆကြသည်။,1,0.00%,O:1,O:100.00%
နိုင်ငံအလယ်ပိုင်းဒေသဖြစ်သည်။,1,0.00%,O:1,O:100.00%
နိုင်ငံ၏ထုတ်လုပ်မှုသည်ပင်တန်ချိန်၃သန်းခန့်ရှိကာကမ္ဘာ့ဈေးကွက်ကိုဦးဆောင်နေသည်။,1,0.00%,O:1,O:100.00%
နိုင်ငံ၏အခြားအရပ်ဒေသများ၊အရှေ့တောင်အာရှ၊အရှေ့အင်ဒီးနှင့်,1,0.00%,O:1,O:100.00%
နိုင်စေဖို့ပဲဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်စေဖို့အတွက်အုတ်များဖြင့်,1,0.00%,O:1,O:100.00%
နိုင်စေရန်ကြားသီးနှံများအား,1,0.00%,O:1,O:100.00%
နိုင်စေရန်မည်သို့ပြုလုပ်သင့်သနည်း,1,0.00%,O:1,O:100.00%
နိုင်စွမ်းတိုးစေပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်စွမ်းရှိပြီး,1,0.00%,O:1,O:100.00%
နိုင်စွမ်းရှိမည်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်တယ်,1,0.00%,O:1,O:100.00%
နိုင်တယ်ဆိုတာဘယ်လိုသိနိုင်လဲဖြေကြားပေးပါဦးဆရာတို့ခဗျရိုသေလေးစားလျက်ပါ။,1,0.00%,O:1,O:100.00%
နိုင်တယ်ဆိုတော့,1,0.00%,O:1,O:100.00%
နိုင်တယ်ဆိုပေမယ့်မြေဆီသြဇာထက်သန်တဲ့မြေမှာပိုပြီးရှင်သန်ဖြစ်ထွန်းနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တယ်ဆိုရင်တော့မိတ်ဆွေစဉ်းစားတဲ့အကြံကောင်းပါတယ်ဗျ။,1,0.00%,O:1,O:100.00%
နိုင်တယ်လို့။,1,0.00%,O:1,O:100.00%
နိုင်တာ(ဆေးဝါးသုံးစွဲမှုစနစ်မှားယွင်းနေတာ)အပင်ပြုစုထိန်းသိမ်းမှုအားစနစ်တကျမလုပ်ဆောင်နိူင်ခြင်းတို့ဟာလည်းသီးနှံအထွက်နှုန်းကိုလျော့ကျစေပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တာကြောင့်နှူန်းထားအနည်းငယ်ဖြင့်သာအသူံးပြုသင့်ပါတယ်ဗျ,1,0.00%,O:1,O:100.00%
နိုင်တာတွေကြောင့်လည်းပန်း,1,0.00%,O:1,O:100.00%
နိုင်တာပဲဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်တဲ့,1,0.00%,O:1,O:100.00%
နိုင်တဲ့နည်းလမ်းတွေကိုလေ့လာနိုင်သွားပြီဆိုတော့မိမိ,1,0.00%,O:1,O:100.00%
နိုင်တဲ့ပန်းပင်များဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တဲ့ရောဂါဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တဲ့သီးနှံဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တဲ့အပင်တွေဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်တဲ့အပြင်,1,0.00%,O:1,O:100.00%
နိုင်တဲ့အပြင်အပင်သက်တမ်းရင့်လာပြီး,1,0.00%,O:1,O:100.00%
နိုင်တြိုဂျင်,1,0.00%,NUT:1,NUT:100.00%
နိုင်ထရိုဂျင်ကိုစနစ်တကျ,1,0.00%,O:1,O:100.00%
နိုင်ထုတ်နိုင်သည့်ရေမြောင်းရှိနိုင်လျှင်ပိုမိုကောင်းမွန်သည်။,1,0.00%,O:1,O:100.00%
နိုင်နင်းအောင်,1,0.00%,O:1,O:100.00%
နိုင်နင်းအောင်နှိမ်နင်းပေးပါ။,1,0.00%,O:1,O:100.00%
နိုင်ပါကပိုမိုသင့်လျော်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ဗျ,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ဗျာ။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ဗျ၊,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ဗျ၊ကျွေးချင်ပါကပျော်ဝင်လွယ်သောမြေဆီမျိုးနှုန်းထားနည်းနည်းဖြင့်သာဝယ်ကျွေးစေချင်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ဗျ၊အပင်ကြီးလာရင်တော့မြေပေါ်ချ,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်ာ။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်၊တွဲဖျန်းလို့မရပါဘူးဗျ။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်၊နှင့်ကတခါထည့်ပြီးရင်,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်၊ပုံတင်မေးပေးပါ။,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်၊မကျသေးသော,1,0.00%,O:1,O:100.00%
နိုင်ပါတယ်၊သီးနှံပုံစံအားအလုံးစုံပြောင်းလဲလိုက်ခြင်းမဟုတ်ဘဲ,1,0.00%,O:1,O:100.00%
နိုင်ပါပီ။,1,0.00%,O:1,O:100.00%
နိုင်ပါမည်။,1,0.00%,O:1,O:100.00%
နိုင်ပါသည့်ပျိုးပင်များရရှိမည်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်ပါသည်မျိုးစေ့များသည်လေထုထဲမှ,1,0.00%,O:1,O:100.00%
နိုင်ပါသည်။)(၅)ရိုက်ဇိုတိုးနီးယား,1,0.00%,O:1,O:100.00%
နိုင်ပါသည်။)၄.၃။,1,0.00%,O:1,O:100.00%
နိုင်ပါသလားခင်ဗျဘယ်လောက်အချိုးအစားထည့်သင့်လဲဗျပေါပေါများများအလကးရလို့ပါ။,1,0.00%,O:1,O:100.00%
နိုင်ပါသေးတယ်၊နောက်လပိုင်းအခြေအနေတော့မိုးဇလဗေဒပညာရှင်များ၏ထုတ်ပြန်ချက်ကိုဆက်လက်စောင့်ကြည့်ရပါမယ်ခင်ဗျ။,1,0.00%,O:1,O:100.00%
နိုင်ပါသေးတယ်။,1,0.00%,O:1,O:100.00%
နိုင်ပါ့မလား။,1,0.00%,O:1,O:100.00%
နိုင်ပေမယ့်,1,0.00%,O:1,O:100.00%
နိုင်ပေ။,1,0.00%,O:1,O:100.00%
နိုင်ပြီဖြစ်သဖြင့်အချိန်ကုန်လူပင်ပန်းမှုများမရှိတော့ပေ။,1,0.00%,O:1,O:100.00%
နိုင်ပြီလို့မှတ်ထားနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီး64ပေအကျယ်အဝန်းကနေ,1,0.00%,O:1,O:100.00%
နိုင်ပြီးစူပါမားကတ်များတွင်ပြန်လည်ရောင်းချနိုင်သောအပင်ပေါက်များဖြစ်သည်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီးဈေးအမြင့်ဆုံးအချိန်မတိုင်မီ,1,0.00%,O:1,O:100.00%
နိုင်ပြီးတစ်ဧကတွင်,1,0.00%,O:1,O:100.00%
နိုင်ပြီးဒုတိယလမိုင်းပင်ကိုပထမလမိုင်းပင်,1,0.00%,O:1,O:100.00%
နိုင်ပြီးနိုင်ငံအများအပြားတွင်အောင်မြင်စွာ,1,0.00%,O:1,O:100.00%
နိုင်ပြီးပြုစုစောင့်ရှောက်ရမှုလည်းနည်းတဲ့ပန်းပင်ဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီးမြေသြဇာပုံမှန်,1,0.00%,O:1,O:100.00%
နိုင်ပြီးရွှံ့စေးနှင့်နုန်းပါတဲ့မြေတွင်လေဒဏ်ပိုခံနိုင်သည်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီးလက်တကမ်းမှာရနိုင်တဲ့,1,0.00%,O:1,O:100.00%
နိုင်ပြီးသဲ၊နုန်းနဲ့,1,0.00%,O:1,O:100.00%
နိုင်ပြီးအချိန်ကာလတိုတိုဖြင့်,1,0.00%,O:1,O:100.00%
နိုင်ပြီးအတွင်းရှိမြေများတွင်အထူးဖြစ်ထွန်းသည်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီးအပင်အမြင့်,1,0.00%,O:1,O:100.00%
နိုင်ပြီးအသင့်တော်ဆုံးမှာမီတာ၃၀၀မှ၉၀၀ကြားဖြစ်သည်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီး၊ဒေသရာသီဥတုပတ်ဝန်းကျင်နှင့်ကိုက်ညီသောမျိုးများဖြစ်သည်။,1,0.00%,O:1,O:100.00%
နိုင်ပြီး၊မစိုက်ပျိုးလိုပါကအရိပ်တွင်,1,0.00%,O:1,O:100.00%
နိုင်ပြီး၊မအေးခဲမီရက်၉၀၁၀၀ကြိုတင်,1,0.00%,O:1,O:100.00%
နိုင်ဖို့,1,0.00%,O:1,O:100.00%
နိုင်ဘဲဖြစ်နေတယ်။,1,0.00%,O:1,O:100.00%
နိုင်မည့်သီးနှံ၊အရင်းနှီးနည်းဖြင့်လုပ်အားခကုန်ကျသက်သာမည့်အရာကိုရွေးချယ်ပါ၊အဓိကမရှူံးဖို့အဓိကပါ။,1,0.00%,O:1,O:100.00%
နိုင်မည်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်မည့်ဆေးလေးညွှန်းပေးပါ။,1,0.00%,O:1,O:100.00%
နိုင်မယ်ဆိုရင်စိုက်လို့ရပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်မျှမရှိပါကရေနေရေထိုင်မညီညာဖြစ်ကာပေါင်းမြက်ပြဿနာကြောင့်,1,0.00%,O:1,O:100.00%
နိုင်မှ,1,0.00%,O:1,O:100.00%
နိုင်မှထိရောက်ပါမယ်။,1,0.00%,O:1,O:100.00%
နိုင်မှဖြစ်ပါမယ်။,1,0.00%,O:1,O:100.00%
နိုင်မှရပါမယ်ဗျ,1,0.00%,O:1,O:100.00%
နိုင်မှအထိရောက်ဆုံးဖြစ်ပါမယ်,1,0.00%,O:1,O:100.00%
နိုင်မှာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်မှု,1,0.00%,O:1,O:100.00%
နိုင်မှုစွမ်းဆောင်ရည်ကိုလျော့ကျစေနိုင်တာကြောင့်ဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်မှုပိုမိုကောင်းမွန်စေသည်။,1,0.00%,O:1,O:100.00%
နိုင်မှုမရှိပါ။,1,0.00%,O:1,O:100.00%
နိုင်မှုများရှိပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်မှုအရေအတွက်များများမလုပ်ဆောင်နိုင်ပေ။,1,0.00%,O:1,O:100.00%
နိုင်မှု၊,1,0.00%,O:1,O:100.00%
နိုင်မှု၊မြေအမျိုးအစားပေါ်မူတည်ပြီး,1,0.00%,O:1,O:100.00%
နိုင်မှု၊သွင်းအားစုမှန်ကန်စွာ,1,0.00%,O:1,O:100.00%
နိုင်ရင်ကိုအဆင်ပြေပါမယ်,1,0.00%,O:1,O:100.00%
နိုင်ရင်တော့အသင့်တော်ဆုံးပါပဲ။,1,0.00%,O:1,O:100.00%
နိုင်ရင်ရပါတယ်။,1,0.00%,O:1,O:100.00%
နိုင်ရင်အကောင်းဆုံးပါဗျ၊အိတ်ထဲမှာထည့်ထားရင်,1,0.00%,O:1,O:100.00%
နိုင်ရင်အကောင်းဆုံးပါဗျ။,1,0.00%,O:1,O:100.00%
နိုင်ရန်စင်သို့မဟုတ်တန်းများ,1,0.00%,O:1,O:100.00%
နိုင်ရန်စီမံထားရပါမည်။,1,0.00%,O:1,O:100.00%
နိုင်ရန်ဖေါ်ထုတ်ပေးနိုင်ခဲ့ပြီးဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
နိုင်ရန်အတွက်,1,0.00%,O:1,O:100.00%
နိုင်ရန်အတွက်အထောက်အပံ့ဖြစ်စေသည်။,1,0.00%,O:1,O:100.00%
နိုင်ရေးသည်စက်ရုံအတွက်အကျိုးဖြစ်ထွန်းလှသဖြင့်မခုတ်သိမ်းမီတစ်လအလိုတွင်,1,0.00%,O:1,O:100.00%
နိုင်လား,1,0.00%,O:1,O:100.00%
နိုင်လားဗျ။,1,0.00%,O:1,O:100.00%
နိုင်လားသိပါရစေ။,1,0.00%,O:1,O:100.00%
နိုင်လား။,1,0.00%,O:1,O:100.00%
နိုင်လို့,1,0.00%,O:1,O:100.00%
နိုင်လောက်လားဗျအဲ့က။,1,0.00%,O:1,O:100.00%
နိုင်လဲဗျပဲတိီစိမ်း,1,0.00%,O:1,O:100.00%
